prefecture,pref_code,municipality,muni_code,total_area_km2,habitable_area_km2,medical_zone_name,medical_zone_code
群馬県,10,川場村,10444,85.25,11.48,沼田,1008
群馬県,10,昭和村,10448,64.14,38.99,沼田,1008
群馬県,10,沼田市,10206,443.46,100.38,沼田,1008
群馬県,10,片品村,10443,391.76,31.76,沼田,1008
群馬県,10,吉岡町,10345,20.46,16.8,渋川,1002
群馬県,10,榛東村,10344,27.92,14.72,渋川,1002
群馬県,10,渋川市,10208,240.27,105.99,渋川,1002
群馬県,10,上野村,10366,181.85,11.81,藤岡,1005
群馬県,10,神流町,10367,114.6,13.32,藤岡,1005
群馬県,10,藤岡市,10209,180.29,75.46,藤岡,1005
群馬県,10,安中市,10211,276.31,110.91,高崎・安中,1004
群馬県,10,高崎市,10202,459.16,244.61,高崎・安中,1004
茨城県,08,つくばみらい市,08235,79.16,68.54,つくば,0806
茨城県,08,つくば市,08220,283.72,231.7,つくば,0806
茨城県,08,常総市,08211,123.64,117.75,つくば,0806
茨城県,08,利根町,08564,24.86,24.2,取手・竜ヶ崎,0807
茨城県,08,取手市,08217,69.94,67.91,取手・竜ヶ崎,0807
茨城県,08,守谷市,08224,35.71,34.03,取手・竜ヶ崎,0807
茨城県,08,河内町,08447,44.3,44.3,取手・竜ヶ崎,0807
茨城県,08,牛久市,08219,58.92,47.06,取手・竜ヶ崎,0807
茨城県,08,稲敷市,08229,205.81,161.19,取手・竜ヶ崎,0807
茨城県,08,美浦村,08442,66.61,28.7,取手・竜ヶ崎,0807
茨城県,08,阿見町,08443,71.4,53.29,取手・竜ヶ崎,0807
茨城県,08,龍ケ崎市,08208,78.59,68.56,取手・竜ヶ崎,0807
茨城県,08,五霞町,08542,23.11,22.91,古河・坂東,0809
茨城県,08,古河市,08204,123.58,115.88,古河・坂東,0809
茨城県,08,坂東市,08228,123.03,111.7,古河・坂東,0809
茨城県,08,境町,08546,46.59,43.97,古河・坂東,0809
茨城県,08,かすみがうら市,08230,156.6,91.84,土浦,0805
茨城県,08,土浦市,08203,122.89,98.68,土浦,0805
茨城県,08,石岡市,08205,215.53,126.05,土浦,0805
茨城県,08,ひたちなか市,08221,101.02,94.97,常陸太田・ひたちなか,0803
茨城県,08,大子町,08364,325.76,70.08,常陸太田・ひたちなか,0803
茨城県,08,常陸大宮市,08225,348.45,129.45,常陸太田・ひたちなか,0803
茨城県,08,常陸太田市,08212,371.99,88.77,常陸太田・ひたちなか,0803
茨城県,08,東海村,08341,38.01,32.87,常陸太田・ひたちなか,0803
茨城県,08,那珂市,08226,97.82,81.39,常陸太田・ひたちなか,0803
茨城県,08,北茨城市,08215,186.79,58.1,日立,0802
茨城県,08,日立市,08202,225.73,88.51,日立,0802
茨城県,08,高萩市,08214,193.55,43.43,日立,0802
茨城県,08,城里町,08310,161.8,63.03,水戸,0801
茨城県,08,大洗町,08309,23.89,17.86,水戸,0801
茨城県,08,小美玉市,08236,144.74,113.47,水戸,0801
茨城県,08,水戸市,08201,217.32,184.96,水戸,0801
茨城県,08,笠間市,08216,240.4,134.75,水戸,0801
茨城県,08,茨城町,08302,121.58,91.26,水戸,0801
茨城県,08,下妻市,08210,80.88,77.73,筑西・下妻,0808
茨城県,08,八千代町,08521,58.99,55.84,筑西・下妻,0808
茨城県,08,桜川市,08231,180.06,102.91,筑西・下妻,0808
茨城県,08,筑西市,08227,205.3,193.43,筑西・下妻,0808
茨城県,08,結城市,08207,65.76,62.97,筑西・下妻,0808
茨城県,08,潮来市,08223,71.4,50.01,鹿行,0804
茨城県,08,神栖市,08232,146.97,139.33,鹿行,0804
茨城県,08,行方市,08233,222.48,123.23,鹿行,0804
茨城県,08,鉾田市,08234,207.6,153.88,鹿行,0804
茨城県,08,鹿嶋市,08222,106.04,79.16,鹿行,0804
長崎県,42,小値賀町,42383,25.5,11.03,上五島,4207
長崎県,42,新上五島町,42411,214.0,39.33,上五島,4207
長崎県,42,五島市,42211,420.12,145.05,五島,4206
長崎県,42,佐々町,42391,32.26,14.53,佐世保県北,4202
長崎県,42,佐世保市,42202,426.01,208.28,佐世保県北,4202
長崎県,42,平戸市,42207,235.12,103.05,佐世保県北,4202
長崎県,42,松浦市,42208,130.55,68.82,佐世保県北,4202
長崎県,42,壱岐市,42210,139.42,80.1,壱岐,4208
長崎県,42,対馬市,42209,707.42,74.44,対馬,4209
長崎県,42,南島原市,42214,170.15,109.63,県南,4204
長崎県,42,島原市,42203,82.96,49.1,県南,4204
長崎県,42,雲仙市,42213,214.29,109.82,県南,4204
長崎県,42,大村市,42205,126.73,66.75,県央,4203
長崎県,42,川棚町,42322,37.25,16.07,県央,4203
長崎県,42,東彼杵町,42321,74.29,29.61,県央,4203
長崎県,42,波佐見町,42323,56.0,21.42,県央,4203
長崎県,42,諫早市,42204,341.79,196.79,県央,4203
長崎県,42,時津町,42308,20.94,12.48,長崎,4201
長崎県,42,西海市,42212,241.98,105.31,長崎,4201
長崎県,42,長与町,42307,28.73,18.82,長崎,4201
長崎県,42,長崎市,42201,405.69,187.76,長崎,4201
長野県,20,中川村,20386,77.05,18.4,上伊那,2004
長野県,20,伊那市,20209,667.93,142.6,上伊那,2004
長野県,20,南箕輪村,20385,40.99,17.75,上伊那,2004
長野県,20,宮田村,20388,54.5,14.79,上伊那,2004
長野県,20,箕輪町,20383,85.91,30.71,上伊那,2004
長野県,20,辰野町,20382,169.2,26.96,上伊那,2004
長野県,20,飯島町,20384,86.96,28.7,上伊那,2004
長野県,20,駒ヶ根市,20210,165.86,44.99,上伊那,2004
長野県,20,上田市,20203,552.04,155.86,上小,2002
長野県,20,東御市,20219,112.37,57.0,上小,2002
長野県,20,長和町,20350,183.86,25.48,上小,2002
長野県,20,青木村,20349,57.1,10.81,上小,2002
長野県,20,佐久市,20217,423.51,158.8,佐久,2001
長野県,20,佐久穂町,20309,188.15,38.79,佐久,2001
長野県,20,北相木村,20307,56.32,5.15,佐久,2001
長野県,20,南牧村,20305,133.09,30.04,佐久,2001
長野県,20,南相木村,20306,66.05,8.11,佐久,2001
長野県,20,小海町,20303,114.2,21.68,佐久,2001
長野県,20,小諸市,20208,98.55,64.64,佐久,2001
長野県,20,川上村,20304,209.61,32.92,佐久,2001
長野県,20,御代田町,20323,58.79,26.23,佐久,2001
長野県,20,立科町,20324,66.87,26.74,佐久,2001
長野県,20,軽井沢町,20321,156.03,40.27,佐久,2001
長野県,20,中野市,20211,112.18,65.58,北信,2010
長野県,20,山ノ内町,20561,265.9,30.53,北信,2010
長野県,20,木島平村,20562,99.32,18.29,北信,2010
長野県,20,栄村,20602,271.66,34.59,北信,2010
長野県,20,野沢温泉村,20563,57.96,9.14,北信,2010
長野県,20,飯山市,20213,202.43,78.04,北信,2010
長野県,20,大町市,20212,565.15,153.15,大北,2008
長野県,20,小谷村,20486,267.91,37.52,大北,2008
長野県,20,松川村,20482,47.07,21.15,大北,2008
長野県,20,池田町,20481,40.16,17.39,大北,2008
長野県,20,白馬村,20485,189.36,57.07,大北,2008
長野県,20,上松町,20422,168.42,16.5,木曽,2006
長野県,20,南木曽町,20423,215.93,24.0,木曽,2006
長野県,20,大桑村,20430,234.47,31.0,木曽,2006
長野県,20,木曽町,20432,476.03,57.37,木曽,2006
長野県,20,木祖村,20425,140.5,14.71,木曽,2006
長野県,20,王滝村,20429,310.82,35.3,木曽,2006
長野県,20,塩尻市,20215,289.98,71.6,松本,2007
長野県,20,安曇野市,20220,331.78,139.25,松本,2007
長野県,20,山形村,20450,24.98,12.12,松本,2007
長野県,20,朝日村,20451,70.62,8.99,松本,2007
長野県,20,松本市,20202,978.47,233.33,松本,2007
長野県,20,生坂村,20448,39.05,7.4,松本,2007
長野県,20,筑北村,20452,99.47,15.51,松本,2007
長野県,20,麻績村,20446,34.38,10.14,松本,2007
長野県,20,下諏訪町,20361,66.87,8.23,諏訪,2003
長野県,20,原村,20363,43.26,23.35,諏訪,2003
長野県,20,富士見町,20362,144.76,45.13,諏訪,2003
長野県,20,岡谷市,20204,85.1,21.91,諏訪,2003
長野県,20,茅野市,20214,266.59,72.13,諏訪,2003
長野県,20,諏訪市,20206,109.17,29.23,諏訪,2003
長野県,20,信濃町,20583,149.3,37.02,長野,2009
長野県,20,千曲市,20218,119.79,49.85,長野,2009
長野県,20,坂城町,20521,53.64,16.75,長野,2009
長野県,20,小川村,20588,58.11,11.57,長野,2009
長野県,20,小布施町,20541,19.12,16.55,長野,2009
長野県,20,長野市,20201,834.81,311.64,長野,2009
長野県,20,須坂市,20207,149.67,47.38,長野,2009
長野県,20,飯綱町,20590,75.0,34.36,長野,2009
長野県,20,高山村,20543,98.56,14.57,長野,2009
長野県,20,下條村,20411,38.12,11.59,飯伊,2005
長野県,20,喬木村,20415,66.61,12.7,飯伊,2005
長野県,20,売木村,20412,43.43,4.59,飯伊,2005
長野県,20,大鹿村,20417,248.28,24.91,飯伊,2005
長野県,20,天龍村,20413,109.44,7.05,飯伊,2005
長野県,20,平谷村,20409,77.37,2.37,飯伊,2005
長野県,20,松川町,20402,72.79,25.99,飯伊,2005
長野県,20,根羽村,20410,89.97,4.22,飯伊,2005
長野県,20,泰阜村,20414,64.59,6.61,飯伊,2005
長野県,20,豊丘村,20416,76.79,14.5,飯伊,2005
長野県,20,阿南町,20404,123.07,13.84,飯伊,2005
長野県,20,阿智村,20407,214.43,21.49,飯伊,2005
長野県,20,飯田市,20205,658.66,112.59,飯伊,2005
長野県,20,高森町,20403,45.36,19.76,飯伊,2005
青森県,02,七戸町,02402,337.23,115.27,上十三地域,0205
青森県,02,三沢市,02207,119.39,100.02,上十三地域,0205
青森県,02,六ヶ所村,02411,252.58,111.62,上十三地域,0205
青森県,02,六戸町,02405,83.89,57.68,上十三地域,0205
青森県,02,十和田市,02206,725.65,206.18,上十三地域,0205
青森県,02,東北町,02408,326.5,126.41,上十三地域,0205
青森県,02,横浜町,02406,126.38,31.05,上十三地域,0205
青森県,02,野辺地町,02401,81.68,27.2,上十三地域,0205
青森県,02,むつ市,02208,864.2,138.93,下北地域,0206
青森県,02,佐井村,02426,135.05,16.64,下北地域,0206
青森県,02,大間町,02423,52.09,14.34,下北地域,0206
青森県,02,東通村,02424,295.32,65.51,下北地域,0206
青森県,02,風間浦村,02425,69.46,5.9,下北地域,0206
青森県,02,おいらせ町,02412,71.96,59.22,八戸地域,0202
青森県,02,三戸町,02441,151.79,50.8,八戸地域,0202
青森県,02,五戸町,02442,177.67,84.39,八戸地域,0202
青森県,02,八戸市,02203,305.56,204.45,八戸地域,0202
青森県,02,南部町,02445,153.12,76.19,八戸地域,0202
青森県,02,新郷村,02450,150.77,30.06,八戸地域,0202
青森県,02,田子町,02443,241.98,46.97,八戸地域,0202
青森県,02,階上町,02446,94.0,39.68,八戸地域,0202
青森県,02,大鰐町,02362,163.43,37.66,津軽地域,0201
青森県,02,平川市,02210,346.01,94.79,津軽地域,0201
青森県,02,弘前市,02202,524.2,294.51,津軽地域,0201
青森県,02,板柳町,02381,41.88,41.88,津軽地域,0201
青森県,02,田舎館村,02367,22.35,22.35,津軽地域,0201
青森県,02,藤崎町,02361,37.29,37.29,津軽地域,0201
青森県,02,西目屋村,02343,246.02,21.83,津軽地域,0201
青森県,02,黒石市,02204,217.05,73.56,津軽地域,0201
青森県,02,つがる市,02209,253.55,213.57,西北五地域,0204
青森県,02,中泊町,02387,216.34,66.88,西北五地域,0204
青森県,02,五所川原市,02205,404.2,171.08,西北五地域,0204
青森県,02,深浦町,02323,488.91,65.82,西北五地域,0204
青森県,02,鰺ヶ沢町,02321,343.08,80.7,西北五地域,0204
青森県,02,鶴田町,02384,46.43,45.23,西北五地域,0204
青森県,02,今別町,02303,125.27,19.46,青森地域,0203
青森県,02,外ヶ浜町,02307,230.3,31.05,青森地域,0203
青森県,02,平内町,02301,217.09,47.04,青森地域,0203
青森県,02,蓬田村,02304,80.84,19.89,青森地域,0203
青森県,02,青森市,02201,824.61,259.6,青森地域,0203
静岡県,22,御前崎市,22223,65.57,49.36,中東遠,2207
静岡県,22,掛川市,22213,265.69,153.51,中東遠,2207
静岡県,22,森町,22461,133.91,38.47,中東遠,2207
静岡県,22,磐田市,22211,163.45,136.74,中東遠,2207
静岡県,22,菊川市,22224,94.19,71.9,中東遠,2207
静岡県,22,袋井市,22216,108.33,86.61,中東遠,2207
静岡県,22,富士宮市,22207,389.08,141.84,富士,2204
静岡県,22,富士市,22210,244.94,123.85,富士,2204
静岡県,22,吉田町,22424,20.73,20.49,志太榛原,2206
静岡県,22,島田市,22209,315.7,106.94,志太榛原,2206
静岡県,22,川根本町,22429,496.88,48.39,志太榛原,2206
静岡県,22,焼津市,22212,70.3,66.43,志太榛原,2206
静岡県,22,牧之原市,22226,111.69,79.23,志太榛原,2206
静岡県,22,藤枝市,22214,194.06,101.82,志太榛原,2206
静岡県,22,伊東市,22208,124.02,55.24,熱海伊東,2202
静岡県,22,熱海市,22205,61.7,23.65,熱海伊東,2202
静岡県,22,浜松市,22130,1558.11,490.43,西部,2208
静岡県,22,湖西市,22221,86.56,49.89,西部,2208
静岡県,22,下田市,22219,104.38,25.31,賀茂,2201
静岡県,22,南伊豆町,22304,109.94,24.58,賀茂,2201
静岡県,22,東伊豆町,22301,77.82,20.83,賀茂,2201
静岡県,22,松崎町,22305,85.11,14.01,賀茂,2201
静岡県,22,河津町,22302,100.69,19.39,賀茂,2201
静岡県,22,西伊豆町,22306,105.41,12.42,賀茂,2201
静岡県,22,清水区,22103,265.12,141.82,静岡,2205
静岡県,22,葵区,22101,1073.75,146.63,静岡,2205
静岡県,22,駿河区,22102,73.06,54.23,静岡,2205
静岡県,22,三島市,22206,62.02,38.74,駿東田方,2203
静岡県,22,伊豆の国市,22225,94.62,42.68,駿東田方,2203
静岡県,22,伊豆市,22222,363.97,68.46,駿東田方,2203
静岡県,22,函南町,22325,65.16,29.42,駿東田方,2203
静岡県,22,小山町,22344,135.74,44.32,駿東田方,2203
静岡県,22,御殿場市,22215,194.9,85.22,駿東田方,2203
静岡県,22,沼津市,22203,186.85,93.38,駿東田方,2203
静岡県,22,清水町,22341,8.81,7.9,駿東田方,2203
静岡県,22,裾野市,22220,138.12,44.0,駿東田方,2203
静岡県,22,長泉町,22342,26.63,16.24,駿東田方,2203
香川県,37,土庄町,37322,74.34,27.69,小豆,3702
香川県,37,小豆島町,37324,95.59,26.39,小豆,3702
香川県,37,さぬき市,37206,158.62,76.14,東部,3706
香川県,37,三木町,37341,75.78,38.61,東部,3706
香川県,37,東かがわ市,37207,152.86,49.21,東部,3706
香川県,37,直島町,37364,14.21,4.48,東部,3706
香川県,37,高松市,37201,375.54,233.3,東部,3706
香川県,37,まんのう町,37406,194.45,61.06,西部,3707
香川県,37,三豊市,37208,222.69,144.4,西部,3707
香川県,37,丸亀市,37202,111.83,81.74,西部,3707
香川県,37,善通寺市,37204,39.93,30.86,西部,3707
香川県,37,坂出市,37203,92.49,66.24,西部,3707
香川県,37,多度津町,37404,24.39,18.91,西部,3707
香川県,37,宇多津町,37386,8.1,7.21,西部,3707
香川県,37,琴平町,37403,8.47,6.38,西部,3707
香川県,37,綾川町,37387,109.75,58.52,西部,3707
香川県,37,観音寺市,37205,117.83,73.9,西部,3707
高知県,39,いの町,39386,470.97,46.41,中央,3902
高知県,39,仁淀川町,39387,333.0,37.52,中央,3902
高知県,39,佐川町,39402,100.8,28.92,中央,3902
高知県,39,南国市,39204,125.3,64.86,中央,3902
高知県,39,土佐市,39205,91.5,42.57,中央,3902
高知県,39,土佐町,39363,212.13,28.17,中央,3902
高知県,39,大川村,39364,95.27,5.18,中央,3902
高知県,39,大豊町,39344,315.06,38.04,中央,3902
高知県,39,日高村,39410,44.85,15.97,中央,3902
高知県,39,本山町,39341,134.22,13.75,中央,3902
高知県,39,越知町,39403,111.95,18.49,中央,3902
高知県,39,香南市,39211,126.46,53.42,中央,3902
高知県,39,香美市,39212,537.86,59.42,中央,3902
高知県,39,高知市,39201,309.0,136.37,中央,3902
高知県,39,北川村,39305,196.73,13.44,安芸,3901
高知県,39,奈半利町,39302,28.37,7.17,安芸,3901
高知県,39,安田町,39304,52.36,9.89,安芸,3901
高知県,39,安芸市,39203,317.16,36.03,安芸,3901
高知県,39,室戸市,39202,248.22,31.97,安芸,3901
高知県,39,東洋町,39301,74.02,10.37,安芸,3901
高知県,39,田野町,39303,6.53,3.53,安芸,3901
高知県,39,芸西村,39307,39.6,10.3,安芸,3901
高知県,39,馬路村,39306,165.48,9.48,安芸,3901
高知県,39,三原村,39427,85.37,11.51,幡多,3904
高知県,39,四万十市,39210,632.32,100.5,幡多,3904
高知県,39,土佐清水市,39209,265.42,37.99,幡多,3904
高知県,39,大月町,39424,102.73,22.35,幡多,3904
高知県,39,宿毛市,39208,286.14,44.06,幡多,3904
高知県,39,黒潮町,39428,188.46,39.74,幡多,3904
高知県,39,中土佐町,39401,193.21,21.06,高幡,3903
高知県,39,四万十町,39412,642.28,84.49,高幡,3903
高知県,39,檮原町,39405,236.45,22.13,高幡,3903
高知県,39,津野町,39411,197.85,21.59,高幡,3903
高知県,39,須崎市,39206,135.2,33.24,高幡,3903
鳥取県,31,三朝町,31364,233.52,26.87,中部,3102
鳥取県,31,倉吉市,31203,272.06,88.83,中部,3102
鳥取県,31,北栄町,31372,56.94,42.55,中部,3102
鳥取県,31,湯梨浜町,31370,77.93,34.21,中部,3102
鳥取県,31,琴浦町,31371,139.97,52.45,中部,3102
鳥取県,31,八頭町,31329,206.71,41.37,東部,3101
鳥取県,31,岩美町,31302,122.31,22.89,東部,3101
鳥取県,31,智頭町,31328,224.7,17.17,東部,3101
鳥取県,31,若桜町,31325,199.18,13.72,東部,3101
鳥取県,31,鳥取市,31201,765.31,212.14,東部,3101
鳥取県,31,伯耆町,31390,139.44,42.53,西部,3103
鳥取県,31,南部町,31389,114.03,28.21,西部,3103
鳥取県,31,境港市,31204,29.11,26.78,西部,3103
鳥取県,31,大山町,31386,189.74,79.15,西部,3103
鳥取県,31,日南町,31401,340.96,36.01,西部,3103
鳥取県,31,日吉津村,31384,4.2,4.13,西部,3103
鳥取県,31,日野町,31402,133.98,13.87,西部,3103
鳥取県,31,江府町,31403,124.52,22.37,西部,3103
鳥取県,31,米子市,31202,132.42,98.97,西部,3103
鹿児島県,46,出水市,46208,329.98,119.18,出水,4606
鹿児島県,46,長島町,46404,116.19,48.01,出水,4606
鹿児島県,46,阿久根市,46206,134.28,52.79,出水,4606
鹿児島県,46,南さつま市,46220,283.59,102.36,南薩,4603
鹿児島県,46,南九州市,46223,357.91,170.08,南薩,4603
鹿児島県,46,指宿市,46210,148.82,72.46,南薩,4603
鹿児島県,46,枕崎市,46204,74.78,41.09,南薩,4603
鹿児島県,46,与論町,46535,20.58,19.74,奄美,4612
鹿児島県,46,伊仙町,46532,62.71,47.04,奄美,4612
鹿児島県,46,和泊町,46533,40.39,37.36,奄美,4612
鹿児島県,46,喜界町,46529,56.82,47.85,奄美,4612
鹿児島県,46,大和村,46523,88.26,8.81,奄美,4612
鹿児島県,46,天城町,46531,80.4,45.58,奄美,4612
鹿児島県,46,奄美市,46222,308.33,68.66,奄美,4612
鹿児島県,46,宇検村,46524,103.07,9.1,奄美,4612
鹿児島県,46,徳之島町,46530,104.92,49.93,奄美,4612
鹿児島県,46,瀬戸内町,46525,239.65,42.63,奄美,4612
鹿児島県,46,知名町,46534,53.3,47.11,奄美,4612
鹿児島県,46,龍郷町,46527,81.82,15.07,奄美,4612
鹿児島県,46,伊佐市,46224,392.56,116.34,姶良・伊佐,4607
鹿児島県,46,姶良市,46225,231.25,77.67,姶良・伊佐,4607
鹿児島県,46,湧水町,46452,144.29,44.5,姶良・伊佐,4607
鹿児島県,46,霧島市,46218,603.17,198.46,姶良・伊佐,4607
鹿児島県,46,さつま町,46392,303.9,106.5,川薩,4605
鹿児島県,46,薩摩川内市,46215,682.92,222.52,川薩,4605
鹿児島県,46,大崎町,46468,100.64,64.81,曽於,4609
鹿児島県,46,志布志市,46221,290.21,133.94,曽於,4609
鹿児島県,46,曽於市,46217,390.14,160.58,曽於,4609
鹿児島県,46,中種子町,46501,136.94,77.21,熊毛,4611
鹿児島県,46,南種子町,46502,109.94,48.87,熊毛,4611
鹿児島県,46,屋久島町,46505,540.45,56.68,熊毛,4611
鹿児島県,46,西之表市,46213,205.57,85.3,熊毛,4611
鹿児島県,46,南大隅町,46491,213.59,46.75,肝属,4610
鹿児島県,46,垂水市,46214,162.1,35.4,肝属,4610
鹿児島県,46,東串良町,46482,27.85,24.4,肝属,4610
鹿児島県,46,肝付町,46492,308.04,60.48,肝属,4610
鹿児島県,46,錦江町,46490,163.19,40.95,肝属,4610
鹿児島県,46,鹿屋市,46203,448.15,215.03,肝属,4610
鹿児島県,46,いちき串木野市,46219,112.3,42.97,鹿児島,4601
鹿児島県,46,三島村,46303,31.39,2.93,鹿児島,4601
鹿児島県,46,十島村,46304,101.15,27.93,鹿児島,4601
鹿児島県,46,日置市,46216,253.01,103.65,鹿児島,4601
鹿児島県,46,鹿児島市,46201,547.61,248.5,鹿児島,4601
